Temperatura,Fluxo de calor,Temperatura,Fluxo de calor,Temperatura,Fluxo de calor,Temperatura,Fluxo de calor
º C,W/g,º C,W/g,º C,W/g,º C,W/g
20 ºC/min,20 ºC/min,15 ºC/min,15 ºC/min,10 ºC/min,10 ºC/min,5 ºC/min,5 ºC/min
"130,6488","-1,135974","117,9985","-0,6551303","105,385","-0,2538319","94,78046","-0,04454766"
"130,7154","-1,136518","118,0482","-0,6558778","105,4193","-0,2545516","94,79766","-0,04460916"
"130,7822","-1,137096","118,0988","-0,6565988","105,4523","-0,2552156","94,81388","-0,04467211"
"130,8486","-1,137623","118,1475","-0,6572461","105,4853","-0,2557734","94,83074","-0,04473617"
"130,9147","-1,138145","118,1977","-0,6580238","105,5181","-0,2563312","94,84766","-0,04480133"
"130,9813","-1,138642","118,2476","-0,6587884","105,5511","-0,2569712","94,87326","-0,044901"
"131,0487","-1,139188","118,2974","-0,6595771","105,5846","-0,2576524","94,89754","-0,0450032"
"131,1146","-1,139658","118,3466","-0,6603714","105,6166","-0,2582916","94,91447","-0,04507532"
"131,1816","-1,140116","118,3964","-0,6611108","105,6507","-0,2589664","94,93124","-0,0451525"
"131,2486","-1,140566","118,4468","-0,6619672","105,6842","-0,2596084","94,94806","-0,04523182"
"131,3151","-1,141044","118,4964","-0,6629394","105,7173","-0,2602018","94,96447","-0,04532381"
"131,3822","-1,14149","118,5466","-0,6637924","105,7504","-0,2608548","94,98051","-0,04542016"
"131,449","-1,141925","118,5965","-0,6647345","105,7831","-0,2614788","95,00645","-0,045573"
"131,5151","-1,14232","118,6466","-0,6655636","105,8165","-0,2620912","95,03171","-0,0457288"
"131,582","-1,142724","118,6961","-0,6664334","105,8489","-0,2627159","95,04784","-0,04582324"
"131,6479","-1,143163","118,7457","-0,667212","105,8824","-0,2633006","95,06538","-0,04591288"
"131,7149","-1,143616","118,7951","-0,6679831","105,9157","-0,263923","95,08166","-0,04599556"
"131,7808","-1,144069","118,8448","-0,6688928","105,9489","-0,2644675","95,09728","-0,04607789"
"131,8476","-1,144469","118,8947","-0,6696298","105,983","-0,2650352","95,12255","-0,04620122"
"131,915","-1,144876","118,9448","-0,670418","106,0156","-0,2656998","95,14838","-0,04632373"
"131,981","-1,145306","118,9949","-0,671135","106,0487","-0,2664609","95,16454","-0,04640502"
"132,0485","-1,145711","119,0443","-0,6717853","106,0819","-0,2671931","95,1817","-0,04648635"
"132,1146","-1,146033","119,0941","-0,6724834","106,115","-0,267937","95,19681","-0,04656711"
"132,1814","-1,146283","119,1434","-0,6732915","106,1477","-0,268715","95,2143","-0,0466475"
"132,2484","-1,146489","119,1939","-0,6739518","106,1807","-0,2694736","95,23918","-0,04676818"
"132,315","-1,146726","119,2434","-0,6746118","106,2142","-0,270293","95,26499","-0,04688904"
"132,3805","-1,146974","119,2932","-0,6751878","106,2468","-0,2710942","95,28069","-0,04697028"
"132,4479","-1,14723","119,3429","-0,6757312","106,2797","-0,2718213","95,2972","-0,04705236"
"132,5144","-1,147484","119,3935","-0,6764169","106,3136","-0,2726061","95,31322","-0,0471353"
"132,5816","-1,147719","119,4438","-0,6770371","106,3468","-0,273352","95,33058","-0,0472183"
"132,6474","-1,147951","119,4934","-0,6775894","106,3796","-0,2741638","95,35504","-0,04734411"
"132,715","-1,148223","119,543","-0,678226","106,4126","-0,2749534","95,38008","-0,04747088"
"132,7808","-1,148545","119,5937","-0,6788324","106,4456","-0,275637","95,39708","-0,04755628"
"132,8479","-1,148831","119,6425","-0,6794238","106,4787","-0,2762472","95,41313","-0,04764432"
"132,9145","-1,149091","119,6922","-0,6799691","106,5123","-0,2768588","95,43051","-0,04774503"
"132,981","-1,149318","119,7431","-0,6804492","106,5449","-0,2774588","95,44728","-0,047861"
"133,0474","-1,149543","119,7933","-0,6810002","106,578","-0,2781336","95,47188","-0,04804107"
"133,114","-1,149754","119,8429","-0,6814719","106,6119","-0,278871","95,49712","-0,04821898"
"133,1814","-1,149942","119,8926","-0,6819488","106,6445","-0,2795646","95,51368","-0,04833942"
"133,2473","-1,150099","119,9417","-0,682525","106,6778","-0,2801928","95,53031","-0,04845254"
"133,3142","-1,150249","119,9923","-0,6830554","106,7106","-0,2809384","95,54675","-0,04855484"
"133,3808","-1,1504","120,0425","-0,6836105","106,7439","-0,2816837","95,56368","-0,04865157"
"133,4481","-1,150579","120,0921","-0,6841419","106,7774","-0,2823","95,58879","-0,0487977"
"133,514","-1,150778","120,1422","-0,684613","106,8106","-0,2830183","95,61399","-0,04894804"
"133,5814","-1,150963","120,1919","-0,6850981","106,8436","-0,2837668","95,63062","-0,04904584"
"133,6474","-1,151149","120,2416","-0,685575","106,8762","-0,2845876","95,64706","-0,0491426"
"133,7144","-1,151341","120,2915","-0,6860472","106,9096","-0,2853554","95,66344","-0,04923968"
"133,782","-1,151536","120,3417","-0,6864493","106,9424","-0,2861278","95,68049","-0,0493372"
"133,8488","-1,151727","120,3909","-0,6868121","106,9756","-0,2868156","95,69716","-0,04943504"
"133,9152","-1,151909","120,4417","-0,6871369","107,0085","-0,287414","95,72176","-0,04958335"
"133,9816","-1,152084","120,4923","-0,6874582","107,0422","-0,288121","95,74678","-0,04973264"
"134,0482","-1,152246","120,5416","-0,6878125","107,0756","-0,2888145","95,76364","-0,04983242"
"134,1151","-1,152417","120,591","-0,6881759","107,108","-0,2895789","95,77949","-0,04993233"
"134,1813","-1,152615","120,6414","-0,6885162","107,1414","-0,2902396","95,79662","-0,05003172"
"134,2486","-1,152852","120,6925","-0,6888606","107,1747","-0,2908255","95,81298","-0,05013136"
"134,3148","-1,153123","120,7413","-0,6891192","107,2072","-0,2914676","95,83829","-0,05028141"
"134,3816","-1,153441","120,7908","-0,68939","107,2404","-0,2922098","95,86266","-0,05043205"
"134,4481","-1,153792","120,8416","-0,6896476","107,2735","-0,2929599","95,88018","-0,05053356"
"134,5146","-1,154183","120,8904","-0,6899776","107,3066","-0,2936111","95,89656","-0,05063617"
"134,5813","-1,154636","120,9408","-0,6903238","107,3405","-0,2941967","95,91297","-0,05074611"
"134,6486","-1,155118","120,991","-0,6906802","107,3727","-0,2948322","95,92986","-0,05086774"
"134,7144","-1,155595","121,0401","-0,691065","107,4064","-0,2954844","95,95475","-0,0510494"
"134,7814","-1,156081","121,0898","-0,6914901","107,4389","-0,2960804","95,97972","-0,05124414"
"134,8482","-1,156602","121,14","-0,6918994","107,4728","-0,2967927","95,99681","-0,05139547"
"134,9137","-1,157158","121,1899","-0,6923332","107,5053","-0,2975201","96,01269","-0,05156223"
"134,9816","-1,157643","121,24","-0,6927944","107,539","-0,2982882","96,02994","-0,05173437"
"135,0478","-1,158196","121,2898","-0,6932274","107,5719","-0,2991631","96,04629","-0,05189434"
"135,1145","-1,158815","121,339","-0,6935272","107,605","-0,3000565","96,07103","-0,05213122"
"135,1814","-1,159413","121,3896","-0,693894","107,6384","-0,3008499","96,09562","-0,05239153"
"135,2476","-1,159954","121,4398","-0,694272","107,6705","-0,30167","96,11225","-0,05256676"
"135,3146","-1,16051","121,4891","-0,6946506","107,7039","-0,3025008","96,1297","-0,05273361"
"135,3814","-1,161008","121,5396","-0,6949675","107,7372","-0,3033462","96,14631","-0,05288918"
"135,4477","-1,161507","121,5901","-0,6952851","107,771","-0,3042675","96,16251","-0,05304088"
"135,5146","-1,162084","121,6396","-0,6956045","107,804","-0,305098","96,18796","-0,05328829"
"135,5817","-1,162654","121,6892","-0,6959106","107,8367","-0,3058374","96,21284","-0,05352598"
"135,648","-1,163112","121,7394","-0,6962032","107,8703","-0,306521","96,22931","-0,05367365"
"135,7146","-1,163512","121,7894","-0,6964984","107,9029","-0,3073526","96,24598","-0,05381137"
"135,7814","-1,163884","121,8388","-0,6967706","107,9368","-0,3081876","96,26345","-0,05394809"
"135,8477","-1,164297","121,8889","-0,6970495","107,9688","-0,3088768","96,28199","-0,05408344"
"135,9147","-1,164686","121,9402","-0,6973598","108,0027","-0,3096553","96,30412","-0,05427568"
"135,9813","-1,16503","121,9894","-0,6976882","108,0353","-0,3105038","96,32931","-0,05445308"
"136,0494","-1,165331","122,0387","-0,6979994","108,0682","-0,3112655","96,34564","-0,05456287"
"136,1144","-1,165637","122,0897","-0,6982656","108,101","-0,3120183","96,36246","-0,0546703"
"136,1819","-1,165987","122,1386","-0,6985208","108,1348","-0,3127691","96,37898","-0,0547776"
"136,2479","-1,166357","122,1892","-0,698782","108,1678","-0,3134545","96,39556","-0,05488491"
"136,3142","-1,166701","122,2392","-0,6990611","108,2008","-0,3141744","96,41222","-0,05499229"
"136,3816","-1,166986","122,2889","-0,6993256","108,2341","-0,3150136","96,43761","-0,05515454"
"136,448","-1,167233","122,3388","-0,6995753","108,2666","-0,315862","96,46249","-0,05531709"
"136,5142","-1,16747","122,3891","-0,699846","108,3002","-0,316653","96,47922","-0,05542522"
"136,5809","-1,167695","122,4391","-0,7001161","108,333","-0,3173272","96,49551","-0,05553396"
"136,6482","-1,167886","122,4884","-0,700365","108,3665","-0,3180156","96,5127","-0,05564385"
"136,7144","-1,168058","122,5387","-0,7005784","108,3998","-0,3188008","96,52951","-0,05575715"
"136,7815","-1,168206","122,5888","-0,7007714","108,4324","-0,3195692","96,55436","-0,05594316"
"136,8484","-1,168332","122,6386","-0,700953","108,4658","-0,3202306","96,57919","-0,0561561"
"136,9147","-1,168452","122,6877","-0,7011487","108,4992","-0,3208646","96,59632","-0,05630591"
"136,9812","-1,168565","122,7382","-0,7013226","108,532","-0,3214896","96,61322","-0,05646309"
"137,0483","-1,168672","122,7887","-0,7014804","108,5657","-0,3222638","96,62909","-0,05663003"
"137,1158","-1,168776","122,8381","-0,7016356","108,5982","-0,323085","96,64539","-0,0567983"
"137,1823","-1,168894","122,8883","-0,7017852","108,6315","-0,3237942","96,67087","-0,05705885"
"137,2484","-1,169031","122,9381","-0,7019371","108,6652","-0,3244717","96,69609","-0,05733129"
"137,3144","-1,16917","122,9884","-0,7020797","108,6982","-0,3251337","96,71282","-0,05751528"
"137,3816","-1,169305","123,0382","-0,7022132","108,7304","-0,3258935","96,72852","-0,05770309"
"137,4476","-1,169441","123,0882","-0,7023402","108,764","-0,3266533","96,74606","-0,05788501"
"137,5153","-1,169595","123,1383","-0,7024641","108,7974","-0,3273627","96,76288","-0,0580703"
"137,5814","-1,169772","123,1879","-0,7025853","108,83","-0,3280391","96,78681","-0,05835824"
"137,6478","-1,169952","123,2377","-0,702709","108,8632","-0,3287448","96,81225","-0,05861482"
"137,7152","-1,170123","123,2886","-0,7028272","108,8957","-0,3295106","96,8291","-0,05877838"
"137,7815","-1,170287","123,3383","-0,7029438","108,9292","-0,3303413","96,84486","-0,05894953"
"137,848","-1,170441","123,3878","-0,7030585","108,9617","-0,3310583","96,86152","-0,05911951"
"137,9145","-1,170597","123,4387","-0,7031784","108,9961","-0,3317391","96,87814","-0,0592853"
"137,9812","-1,170747","123,4887","-0,7033115","109,0291","-0,3324223","96,90312","-0,05953449"
"138,0477","-1,170894","123,5376","-0,7034628","109,0616","-0,3330164","96,92828","-0,05976678"
"138,1146","-1,171036","123,5881","-0,7036362","109,0948","-0,33373","96,94556","-0,05991074"
"138,1817","-1,171202","123,6378","-0,7038388","109,1288","-0,3344775","96,96201","-0,06005278"
"138,2476","-1,171437","123,6878","-0,704073","109,1615","-0,335373","96,97813","-0,06018724"
"138,3151","-1,171769","123,7381","-0,7043486","109,195","-0,3361914","96,9947","-0,06031508"
"138,3817","-1,172149","123,7872","-0,7046487","109,2276","-0,3370264","97,02024","-0,06051245"
"138,4477","-1,172548","123,8388","-0,7049255","109,2609","-0,3378079","97,04511","-0,06071599"
"138,5149","-1,172992","123,8885","-0,7051968","109,2936","-0,338681","97,06141","-0,06084508"
"138,582","-1,17345","123,9374","-0,7054839","109,3277","-0,3395961","97,07866","-0,0609645"
"138,6481","-1,173897","123,9882","-0,7057971","109,3603","-0,3403716","97,09491","-0,0610766"
"138,7154","-1,174367","124,0378","-0,706106","109,3942","-0,3411984","97,11121","-0,0611934"
"138,7808","-1,174787","124,088","-0,7063589","109,4262","-0,342028","97,1286","-0,06130849"
"138,8478","-1,175214","124,1377","-0,7065756","109,4597","-0,3428118","97,15281","-0,06147718"
"138,9156","-1,175704","124,1876","-0,706785","109,4932","-0,3435808","97,17805","-0,06164994"
"138,9811","-1,176188","124,2374","-0,7069869","109,5263","-0,3443806","97,19488","-0,06177736"
"139,0485","-1,176643","124,2878","-0,7071769","109,5582","-0,3451863","97,21091","-0,0619059"
"139,115","-1,177048","124,3373","-0,7073394","109,5918","-0,3459543","97,22751","-0,0620313"
"139,1812","-1,177482","124,3878","-0,7074808","109,6248","-0,3467869","97,24469","-0,06216746"
"139,2486","-1,177929","124,4384","-0,7076182","109,6572","-0,347559","97,26978","-0,06240051"
"139,3142","-1,178479","124,4876","-0,7077561","109,6907","-0,3481946","97,29462","-0,06265244"
"139,3814","-1,179152","124,5381","-0,7079062","109,7236","-0,3487958","97,3115","-0,06282162"
"139,4477","-1,179925","124,5874","-0,7080761","109,7578","-0,349469","97,32782","-0,06298962"
"139,5137","-1,180872","124,6382","-0,7082649","109,7904","-0,3502648","97,34469","-0,0631681"
"139,5812","-1,181818","124,6876","-0,7084588","109,8239","-0,3509399","97,3612","-0,06336801"
"139,6478","-1,1827","124,7372","-0,7086491","109,8564","-0,351715","97,38561","-0,0636754"
"139,7141","-1,183438","124,7882","-0,708839","109,8895","-0,3524025","97,41149","-0,06397832"
"139,7806","-1,18399","124,8379","-0,7090266","109,9225","-0,3531263","97,42749","-0,06417874"
"139,8477","-1,184454","124,888","-0,7091965","109,9566","-0,3540767","97,44337","-0,06437805"
"139,9141","-1,184887","124,9376","-0,7093545","109,9896","-0,3547588","97,46108","-0,06456743"
"139,9804","-1,185304","124,9876","-0,709506","110,0219","-0,3554732","97,47736","-0,06475356"
"140,048","-1,185708","125,0384","-0,7096594","110,0544","-0,356192","97,50214","-0,06502654"
"140,1149","-1,186034","125,0877","-0,7098008","110,0885","-0,3568834","97,52704","-0,06530621"
"140,1814","-1,186305","125,1371","-0,7099432","110,1212","-0,3576196","97,54398","-0,06549838"
"140,2485","-1,18652","125,1876","-0,7100906","110,1542","-0,3584101","97,56074","-0,0656929"
"140,3139","-1,186717","125,2373","-0,7102281","110,1876","-0,3591171","97,57746","-0,06586294"
"140,3814","-1,18692","125,2879","-0,7103622","110,2212","-0,359795","97,59386","-0,06601988"
,,"125,3381","-0,7105004","110,2541","-0,3605942","97,61891","-0,06624915"
,,"125,3874","-0,7106347","110,2878","-0,3613412","97,64325","-0,06647962"
,,"125,4363","-0,7107576","110,3201","-0,3620621","97,65992","-0,06662549"
,,"125,4874","-0,7108738","110,3543","-0,3628326","97,67719","-0,06676311"
,,"125,5372","-0,7109816","110,3865","-0,3635703","97,69332","-0,06689929"
,,"125,587","-0,71108","110,4196","-0,3643222","97,71032","-0,0670387"
,,"125,6374","-0,7111708","110,4537","-0,3650378","97,73508","-0,06722705"
,,"125,6866","-0,7112636","110,4853","-0,3656885","97,75997","-0,06740156"
,,"125,7357","-0,7113574","110,5187","-0,3663322","97,77658","-0,0675218"
,,"125,7868","-0,7114493","110,5512","-0,3669496","97,79349","-0,06764259"
,,"125,8372","-0,7115343","110,5856","-0,3676086","97,81092","-0,06775605"
,,"125,8867","-0,7116112","110,6181","-0,3684276","97,82757","-0,06787163"
,,"125,9375","-0,711685","110,6511","-0,3693152","97,84363","-0,06798797"
,,"125,9872","-0,7117584","110,684","-0,3701145","97,86844","-0,0681734"
,,"126,0374","-0,711832","110,7172","-0,3707795","97,89337","-0,06835449"
,,"126,0867","-0,7119056","110,7504","-0,3715042","97,90947","-0,068493"
,,"126,1374","-0,7119796","110,7843","-0,3724031","97,92598","-0,06865205"
,,"126,1874","-0,712056","110,8172","-0,3732542","97,94331","-0,06882098"
,,"126,2364","-0,7121368","110,8496","-0,3739795","97,95949","-0,0690039"
,,"126,2872","-0,7122366","110,8836","-0,3746564","97,98447","-0,06927436"
,,"126,3377","-0,7123536","110,9164","-0,3753668","98,00966","-0,06954807"
,,"126,3873","-0,712497","110,9502","-0,3760664","98,02575","-0,06974918"
,,"126,4364","-0,7126678","110,9828","-0,376803","98,04288","-0,06995182"
,,"126,4865","-0,7128594","111,0161","-0,3775338","98,05864","-0,07013931"
,,"126,5367","-0,7130738","111,0478","-0,3782136","98,07584","-0,07031059"
,,"126,5864","-0,7133142","111,0809","-0,3790852","98,10084","-0,0705752"
,,"126,6368","-0,7135716","111,115","-0,3799647","98,12632","-0,07085344"
,,"126,6874","-0,7138392","111,1476","-0,3807795","98,14294","-0,07102926"
,,"126,7371","-0,7141132","111,1816","-0,3815908","98,15942","-0,07121689"
,,"126,7863","-0,7143876","111,2143","-0,3823027","98,17622","-0,07140606"
,,"126,8374","-0,7146556","111,2469","-0,3830202","98,19262","-0,07158559"
,,"126,8864","-0,7148901","111,2815","-0,3838089","98,21754","-0,07185761"
,,"126,9367","-0,7151072","111,3141","-0,384543","98,24201","-0,07212936"
,,"126,9866","-0,7153253","111,3465","-0,385203","98,25732","-0,0723076"
,,"127,037","-0,7155313","111,3796","-0,3858805","98,27561","-0,07247671"
,,"127,0866","-0,7157159","111,4137","-0,3866079","98,29097","-0,07264306"
,,"127,1367","-0,7158866","111,4462","-0,3873609","98,3087","-0,07279655"
,,"127,1867","-0,71604","111,4792","-0,3880807","98,3333","-0,07302187"
,,"127,2366","-0,716182","111,512","-0,3888464","98,35734","-0,07326437"
,,"127,2859","-0,7163197","111,5456","-0,389508","98,37449","-0,07343268"
,,"127,3372","-0,7164582","111,5789","-0,3902212","98,39186","-0,07360316"
,,"127,386","-0,716597","111,6116","-0,3909372","98,40759","-0,07376334"
,,"127,4373","-0,7167344","111,6445","-0,3916836","98,42428","-0,07392419"
,,"127,4868","-0,7168757","111,678","-0,3923489","98,44941","-0,07415524"
,,"127,5367","-0,717019","111,7114","-0,3930405","98,47449","-0,07436626"
,,"127,5867","-0,7171562","111,7441","-0,3937172","98,49084","-0,07448834"
,,"127,6367","-0,7172903","111,7772","-0,3943626","98,50718","-0,0746056"
,,"127,687","-0,717425","111,8097","-0,3950314","98,52391","-0,07473636"
,,"127,7361","-0,7175603","111,8434","-0,3957939","98,54125","-0,07487062"
